tournament,tournament_id,dated
Internazionali BNL d'Italia,83,13/05/2011
Internazionali BNL d'Italia,83,13/05/2011
Internazionali BNL d'Italia,83,14/05/2011
Internazionali BNL d'Italia,83,14/05/2011
Internazionali BNL d'Italia,83,15/05/2011
Internazionali BNL d'Italia,83,25/04/2010
Internazionali BNL d'Italia,83,25/04/2010
Internazionali BNL d'Italia,83,25/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,26/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,27/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,28/04/2010
Internazionali BNL d'Italia,83,29/04/2010
Internazionali BNL d'Italia,83,29/04/2010
Internazionali BNL d'Italia,83,29/04/2010
Internazionali BNL d'Italia,83,29/04/2010
Internazionali BNL d'Italia,83,29/04/2010
Internazionali BNL d'Italia,83,29/04/2010
Internazionali BNL d'Italia,83,29/04/2010
Internazionali BNL d'Italia,83,29/04/2010
Internazionali BNL d'Italia,83,30/04/2010
Internazionali BNL d'Italia,83,30/04/2010
Internazionali BNL d'Italia,83,30/04/2010
Internazionali BNL d'Italia,83,30/04/2010
Internazionali BNL d'Italia,83,01/05/2010
Internazionali BNL d'Italia,83,01/05/2010
Internazionali BNL d'Italia,83,02/05/2010
Internazionali BNL d'Italia,83,27/04/2009
Internazionali BNL d'Italia,83,27/04/2009
Internazionali BNL d'Italia,83,27/04/2009
Internazionali BNL d'Italia,83,27/04/2009
Internazionali BNL d'Italia,83,27/04/2009
Internazionali BNL d'Italia,83,27/04/2009
Internazionali BNL d'Italia,83,27/04/2009
Internazionali BNL d'Italia,83,27/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,28/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,29/04/2009
Internazionali BNL d'Italia,83,30/04/2009
Internazionali BNL d'Italia,83,30/04/2009
Internazionali BNL d'Italia,83,30/04/2009
Internazionali BNL d'Italia,83,30/04/2009
Internazionali BNL d'Italia,83,30/04/2009
Internazionali BNL d'Italia,83,30/04/2009
Internazionali BNL d'Italia,83,30/04/2009
Internazionali BNL d'Italia,83,30/04/2009
Internazionali BNL d'Italia,83,01/05/2009
Internazionali BNL d'Italia,83,01/05/2009
Internazionali BNL d'Italia,83,01/05/2009
Internazionali BNL d'Italia,83,01/05/2009
Internazionali BNL d'Italia,83,02/05/2009
Internazionali BNL d'Italia,83,02/05/2009
Internazionali BNL d'Italia,83,03/05/2009
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,05/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,06/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,07/05/2008
Internazionali BNL d'Italia,83,08/05/2008
Internazionali BNL d'Italia,83,08/05/2008
Internazionali BNL d'Italia,83,08/05/2008
Internazionali BNL d'Italia,83,08/05/2008
Internazionali BNL d'Italia,83,08/05/2008
Internazionali BNL d'Italia,83,08/05/2008
Internazionali BNL d'Italia,83,08/05/2008
Internazionali BNL d'Italia,83,08/05/2008
Internazionali BNL d'Italia,83,09/05/2008
Internazionali BNL d'Italia,83,09/05/2008
Internazionali BNL d'Italia,83,09/05/2008
Internazionali BNL d'Italia,83,09/05/2008
Internazionali BNL d'Italia,83,10/05/2008
Internazionali BNL d'Italia,83,10/05/2008
Internazionali BNL d'Italia,83,11/05/2008
Istanbul Open,84,30/04/2018
Istanbul Open,84,30/04/2018
Istanbul Open,84,30/04/2018
Istanbul Open,84,30/04/2018
Istanbul Open,84,30/04/2018
Istanbul Open,84,01/05/2018
Istanbul Open,84,01/05/2018
Istanbul Open,84,01/05/2018
Istanbul Open,84,01/05/2018
Istanbul Open,84,01/05/2018
Istanbul Open,84,01/05/2018
Istanbul Open,84,01/05/2018
Istanbul Open,84,02/05/2018
Istanbul Open,84,02/05/2018
Istanbul Open,84,02/05/2018
Istanbul Open,84,02/05/2018
Istanbul Open,84,03/05/2018
Istanbul Open,84,03/05/2018
Istanbul Open,84,03/05/2018
Istanbul Open,84,03/05/2018
Istanbul Open,84,04/05/2018
Istanbul Open,84,04/05/2018
Istanbul Open,84,04/05/2018
Istanbul Open,84,04/05/2018
Istanbul Open,84,05/05/2018
Istanbul Open,84,05/05/2018
Istanbul Open,84,06/05/2018
Istanbul Open,84,01/05/2017
Istanbul Open,84,01/05/2017
Istanbul Open,84,01/05/2017
Istanbul Open,84,01/05/2017
Istanbul Open,84,01/05/2017
Istanbul Open,84,01/05/2017
Istanbul Open,84,02/05/2017
Istanbul Open,84,02/05/2017
Istanbul Open,84,02/05/2017
Istanbul Open,84,02/05/2017
Istanbul Open,84,02/05/2017
Istanbul Open,84,02/05/2017
Istanbul Open,84,03/05/2017
Istanbul Open,84,03/05/2017
Istanbul Open,84,03/05/2017
Istanbul Open,84,03/05/2017
Istanbul Open,84,04/05/2017
Istanbul Open,84,04/05/2017
Istanbul Open,84,04/05/2017
Istanbul Open,84,04/05/2017
Istanbul Open,84,05/05/2017
Istanbul Open,84,05/05/2017
Istanbul Open,84,05/05/2017
Istanbul Open,84,05/05/2017
Istanbul Open,84,06/05/2017
Istanbul Open,84,06/05/2017
Istanbul Open,84,07/05/2017
Istanbul Open,84,25/04/2016
Istanbul Open,84,25/04/2016
Istanbul Open,84,25/04/2016
Istanbul Open,84,25/04/2016
Istanbul Open,84,25/04/2016
Istanbul Open,84,25/04/2016
Istanbul Open,84,26/04/2016
Istanbul Open,84,26/04/2016
Istanbul Open,84,26/04/2016
Istanbul Open,84,26/04/2016
Istanbul Open,84,26/04/2016
Istanbul Open,84,27/04/2016
Istanbul Open,84,27/04/2016
Istanbul Open,84,27/04/2016
Istanbul Open,84,27/04/2016
Istanbul Open,84,27/04/2016
Istanbul Open,84,28/04/2016
Istanbul Open,84,28/04/2016
Istanbul Open,84,28/04/2016
Istanbul Open,84,28/04/2016
Istanbul Open,84,29/04/2016
Istanbul Open,84,29/04/2016
Istanbul Open,84,29/04/2016
Istanbul Open,84,29/04/2016
Istanbul Open,84,30/04/2016
Istanbul Open,84,30/04/2016
Istanbul Open,84,01/05/2016
Istanbul Open,84,27/04/2015
Istanbul Open,84,27/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,28/04/2015
Istanbul Open,84,29/04/2015
Istanbul Open,84,29/04/2015
Istanbul Open,84,29/04/2015
Istanbul Open,84,29/04/2015
Istanbul Open,84,30/04/2015
Istanbul Open,84,30/04/2015
Istanbul Open,84,30/04/2015
Istanbul Open,84,30/04/2015
Istanbul Open,84,01/05/2015
Istanbul Open,84,01/05/2015
Istanbul Open,84,01/05/2015
Istanbul Open,84,01/05/2015
Istanbul Open,84,02/05/2015
Istanbul Open,84,02/05/2015
Istanbul Open,84,03/05/2015
Konzum Croatia Open,85,18/07/2016
Konzum Croatia Open,85,18/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,19/07/2016
Konzum Croatia Open,85,20/07/2016
Konzum Croatia Open,85,20/07/2016
Konzum Croatia Open,85,20/07/2016
Konzum Croatia Open,85,20/07/2016
Konzum Croatia Open,85,21/07/2016
Konzum Croatia Open,85,21/07/2016
Konzum Croatia Open,85,21/07/2016
Konzum Croatia Open,85,21/07/2016
Konzum Croatia Open,85,22/07/2016
Konzum Croatia Open,85,22/07/2016
Konzum Croatia Open,85,22/07/2016
Konzum Croatia Open,85,22/07/2016
Konzum Croatia Open,85,23/07/2016
Konzum Croatia Open,85,23/07/2016
Konzum Croatia Open,85,24/07/2016
Konzum Croatia Open,85,20/07/2015
Konzum Croatia Open,85,20/07/2015
Konzum Croatia Open,85,21/07/2015
Konzum Croatia Open,85,21/07/2015
Konzum Croatia Open,85,21/07/2015
Konzum Croatia Open,85,21/07/2015
Konzum Croatia Open,85,21/07/2015
Konzum Croatia Open,85,21/07/2015
Konzum Croatia Open,85,21/07/2015
Konzum Croatia Open,85,21/07/2015
Konzum Croatia Open,85,22/07/2015
Konzum Croatia Open,85,22/07/2015
Konzum Croatia Open,85,22/07/2015
Konzum Croatia Open,85,22/07/2015
Konzum Croatia Open,85,23/07/2015
Konzum Croatia Open,85,23/07/2015
Konzum Croatia Open,85,23/07/2015
Konzum Croatia Open,85,23/07/2015
Konzum Croatia Open,85,23/07/2015
Konzum Croatia Open,85,23/07/2015
Konzum Croatia Open,85,24/07/2015
Konzum Croatia Open,85,24/07/2015
Konzum Croatia Open,85,24/07/2015
Konzum Croatia Open,85,24/07/2015
Konzum Croatia Open,85,25/07/2015
Konzum Croatia Open,85,25/07/2015
Konzum Croatia Open,85,26/07/2015
Kremlin Cup,86,18/10/2021
Kremlin Cup,86,18/10/2021
Kremlin Cup,86,18/10/2021
Kremlin Cup,86,19/10/2021
Kremlin Cup,86,19/10/2021
Kremlin Cup,86,19/10/2021
Kremlin Cup,86,19/10/2021
Kremlin Cup,86,19/10/2021
Kremlin Cup,86,19/10/2021
Kremlin Cup,86,19/10/2021
Kremlin Cup,86,20/10/2021
Kremlin Cup,86,20/10/2021
Kremlin Cup,86,20/10/2021
Kremlin Cup,86,20/10/2021
Kremlin Cup,86,20/10/2021
Kremlin Cup,86,21/10/2021
Kremlin Cup,86,21/10/2021
Kremlin Cup,86,21/10/2021
Kremlin Cup,86,21/10/2021
Kremlin Cup,86,21/10/2021
Kremlin Cup,86,22/10/2021
Kremlin Cup,86,22/10/2021
Kremlin Cup,86,22/10/2021
Kremlin Cup,86,22/10/2021
Kremlin Cup,86,23/10/2021
Kremlin Cup,86,23/10/2021
Kremlin Cup,86,24/10/2021
Kremlin Cup,86,14/10/2019
Kremlin Cup,86,14/10/2019
Kremlin Cup,86,14/10/2019
Kremlin Cup,86,15/10/2019
Kremlin Cup,86,15/10/2019
Kremlin Cup,86,15/10/2019
Kremlin Cup,86,15/10/2019
Kremlin Cup,86,15/10/2019
Kremlin Cup,86,15/10/2019
Kremlin Cup,86,15/10/2019
Kremlin Cup,86,16/10/2019
Kremlin Cup,86,16/10/2019
Kremlin Cup,86,16/10/2019
Kremlin Cup,86,16/10/2019
Kremlin Cup,86,16/10/2019
Kremlin Cup,86,16/10/2019
Kremlin Cup,86,17/10/2019
Kremlin Cup,86,17/10/2019
Kremlin Cup,86,17/10/2019
Kremlin Cup,86,17/10/2019
Kremlin Cup,86,18/10/2019
Kremlin Cup,86,18/10/2019
Kremlin Cup,86,18/10/2019
Kremlin Cup,86,18/10/2019
Kremlin Cup,86,19/10/2019
Kremlin Cup,86,19/10/2019
Kremlin Cup,86,20/10/2019
Kremlin Cup,86,15/10/2018
Kremlin Cup,86,15/10/2018
Kremlin Cup,86,15/10/2018
Kremlin Cup,86,16/10/2018
Kremlin Cup,86,16/10/2018
Kremlin Cup,86,16/10/2018
Kremlin Cup,86,16/10/2018
Kremlin Cup,86,16/10/2018
Kremlin Cup,86,16/10/2018
Kremlin Cup,86,16/10/2018
Kremlin Cup,86,16/10/2018
Kremlin Cup,86,17/10/2018
Kremlin Cup,86,17/10/2018
Kremlin Cup,86,17/10/2018
Kremlin Cup,86,17/10/2018
Kremlin Cup,86,17/10/2018
Kremlin Cup,86,18/10/2018
Kremlin Cup,86,18/10/2018
Kremlin Cup,86,18/10/2018
Kremlin Cup,86,18/10/2018
Kremlin Cup,86,19/10/2018
Kremlin Cup,86,19/10/2018
Kremlin Cup,86,19/10/2018
Kremlin Cup,86,19/10/2018
Kremlin Cup,86,20/10/2018
Kremlin Cup,86,20/10/2018
Kremlin Cup,86,21/10/2018
Kremlin Cup,86,16/10/2017
Kremlin Cup,86,16/10/2017
Kremlin Cup,86,16/10/2017
Kremlin Cup,86,17/10/2017
Kremlin Cup,86,17/10/2017
Kremlin Cup,86,17/10/2017
Kremlin Cup,86,17/10/2017
Kremlin Cup,86,17/10/2017
Kremlin Cup,86,17/10/2017
Kremlin Cup,86,17/10/2017
Kremlin Cup,86,18/10/2017
Kremlin Cup,86,18/10/2017
Kremlin Cup,86,18/10/2017
Kremlin Cup,86,18/10/2017
Kremlin Cup,86,18/10/2017
Kremlin Cup,86,18/10/2017
Kremlin Cup,86,19/10/2017
Kremlin Cup,86,19/10/2017
Kremlin Cup,86,19/10/2017
Kremlin Cup,86,19/10/2017
Kremlin Cup,86,20/10/2017
Kremlin Cup,86,20/10/2017
Kremlin Cup,86,20/10/2017
Kremlin Cup,86,20/10/2017
Kremlin Cup,86,21/10/2017
Kremlin Cup,86,21/10/2017
Kremlin Cup,86,22/10/2017
Kremlin Cup,86,17/10/2016
Kremlin Cup,86,17/10/2016
Kremlin Cup,86,18/10/2016
Kremlin Cup,86,18/10/2016
Kremlin Cup,86,18/10/2016
Kremlin Cup,86,18/10/2016
Kremlin Cup,86,18/10/2016
Kremlin Cup,86,18/10/2016
Kremlin Cup,86,18/10/2016
Kremlin Cup,86,19/10/2016
Kremlin Cup,86,19/10/2016
Kremlin Cup,86,19/10/2016
Kremlin Cup,86,19/10/2016
Kremlin Cup,86,19/10/2016
Kremlin Cup,86,19/10/2016
Kremlin Cup,86,20/10/2016
Kremlin Cup,86,20/10/2016
Kremlin Cup,86,20/10/2016
Kremlin Cup,86,20/10/2016
Kremlin Cup,86,20/10/2016
Kremlin Cup,86,21/10/2016
Kremlin Cup,86,21/10/2016
Kremlin Cup,86,21/10/2016
Kremlin Cup,86,21/10/2016
Kremlin Cup,86,22/10/2016
Kremlin Cup,86,22/10/2016
Kremlin Cup,86,23/10/2016
Kremlin Cup,86,19/10/2015
Kremlin Cup,86,19/10/2015
Kremlin Cup,86,19/10/2015
Kremlin Cup,86,20/10/2015
Kremlin Cup,86,20/10/2015
Kremlin Cup,86,20/10/2015
Kremlin Cup,86,20/10/2015
Kremlin Cup,86,20/10/2015
Kremlin Cup,86,21/10/2015
Kremlin Cup,86,21/10/2015
Kremlin Cup,86,21/10/2015
Kremlin Cup,86,21/10/2015
Kremlin Cup,86,21/10/2015
Kremlin Cup,86,21/10/2015
Kremlin Cup,86,21/10/2015
Kremlin Cup,86,22/10/2015
Kremlin Cup,86,22/10/2015
Kremlin Cup,86,22/10/2015
Kremlin Cup,86,22/10/2015
Kremlin Cup,86,22/10/2015
Kremlin Cup,86,23/10/2015
Kremlin Cup,86,23/10/2015
Kremlin Cup,86,23/10/2015
Kremlin Cup,86,23/10/2015
Kremlin Cup,86,24/10/2015
Kremlin Cup,86,24/10/2015
Kremlin Cup,86,25/10/2015
Kremlin Cup,86,13/10/2014
Kremlin Cup,86,13/10/2014
Kremlin Cup,86,13/10/2014
Kremlin Cup,86,13/10/2014
Kremlin Cup,86,14/10/2014
Kremlin Cup,86,14/10/2014
Kremlin Cup,86,14/10/2014
Kremlin Cup,86,14/10/2014
Kremlin Cup,86,14/10/2014
Kremlin Cup,86,14/10/2014
Kremlin Cup,86,15/10/2014
Kremlin Cup,86,15/10/2014
Kremlin Cup,86,15/10/2014
Kremlin Cup,86,15/10/2014
Kremlin Cup,86,15/10/2014
Kremlin Cup,86,16/10/2014
Kremlin Cup,86,16/10/2014
Kremlin Cup,86,16/10/2014
Kremlin Cup,86,16/10/2014
Kremlin Cup,86,16/10/2014
Kremlin Cup,86,17/10/2014
Kremlin Cup,86,17/10/2014
Kremlin Cup,86,17/10/2014
Kremlin Cup,86,17/10/2014
Kremlin Cup,86,18/10/2014
Kremlin Cup,86,18/10/2014
Kremlin Cup,86,19/10/2014
Kremlin Cup,86,14/10/2013
Kremlin Cup,86,14/10/2013
Kremlin Cup,86,14/10/2013
Kremlin Cup,86,14/10/2013
Kremlin Cup,86,15/10/2013
Kremlin Cup,86,15/10/2013
Kremlin Cup,86,15/10/2013
Kremlin Cup,86,15/10/2013
Kremlin Cup,86,15/10/2013
Kremlin Cup,86,16/10/2013
Kremlin Cup,86,16/10/2013
Kremlin Cup,86,16/10/2013
Kremlin Cup,86,16/10/2013
Kremlin Cup,86,16/10/2013
Kremlin Cup,86,16/10/2013
Kremlin Cup,86,16/10/2013
Kremlin Cup,86,17/10/2013
Kremlin Cup,86,17/10/2013
Kremlin Cup,86,17/10/2013
Kremlin Cup,86,17/10/2013
Kremlin Cup,86,18/10/2013
Kremlin Cup,86,18/10/2013
Kremlin Cup,86,18/10/2013
Kremlin Cup,86,18/10/2013
Kremlin Cup,86,19/10/2013
Kremlin Cup,86,19/10/2013
Kremlin Cup,86,20/10/2013
Kremlin Cup,86,15/10/2012
Kremlin Cup,86,15/10/2012
Kremlin Cup,86,15/10/2012
Kremlin Cup,86,15/10/2012
Kremlin Cup,86,16/10/2012
Kremlin Cup,86,16/10/2012
Kremlin Cup,86,16/10/2012
Kremlin Cup,86,16/10/2012
Kremlin Cup,86,17/10/2012
Kremlin Cup,86,17/10/2012
Kremlin Cup,86,17/10/2012
Kremlin Cup,86,17/10/2012
Kremlin Cup,86,17/10/2012
Kremlin Cup,86,17/10/2012
Kremlin Cup,86,17/10/2012
Kremlin Cup,86,18/10/2012
Kremlin Cup,86,18/10/2012
Kremlin Cup,86,18/10/2012
Kremlin Cup,86,18/10/2012
