loser,loser_id,pltwo_flag,pltwo_year,pltwo_height,pltwo_weight,pltwo_hand
Alves T.,19,BRA,2000.0,178.0,75.0,Right-Handed
Alves T.,19,BRA,2000.0,178.0,75.0,Right-Handed
Alves T.,19,BRA,2000.0,178.0,75.0,Right-Handed
Alves T.,19,BRA,2000.0,178.0,75.0,Right-Handed
Alves T.,19,BRA,2000.0,178.0,75.0,Right-Handed
Alves T.,19,BRA,2000.0,178.0,75.0,Right-Handed
Alves T.,19,BRA,2000.0,178.0,75.0,Right-Handed
Amritraj P.,20,IND,2003.0,188.0,75.0,Right-Handed
Amritraj P.,20,IND,2003.0,188.0,75.0,Right-Handed
Amritraj P.,20,IND,2003.0,188.0,75.0,Right-Handed
Amritraj P.,20,IND,2003.0,188.0,75.0,Right-Handed
Amritraj P.,20,IND,2003.0,188.0,75.0,Right-Handed
Amritraj P.,20,IND,2003.0,188.0,75.0,Right-Handed
Amritraj P.,20,IND,2003.0,188.0,75.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Ancic M.,21,CRO,2001.0,196.0,82.0,Right-Handed
Anderson A.,22,,,,,
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson K.,23,RSA,2007.0,203.0,93.0,Right-Handed
Anderson O.,24,,,,,
Andreev A.,25,BUL,2016.0,180.0,66.0,Right-Handed
Andreev A.,25,BUL,2016.0,180.0,66.0,Right-Handed
Andreev A.,25,BUL,2016.0,180.0,66.0,Right-Handed
Andreev A.,25,BUL,2016.0,180.0,66.0,Right-Handed
Andreev A.,25,BUL,2016.0,180.0,66.0,Right-Handed
Andreev A.,25,BUL,2016.0,180.0,66.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreev I.,26,RUS,2002.0,185.0,80.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
Andreozzi G.,27,ARG,2010.0,183.0,77.0,Right-Handed
