winner,loser,round,comment,best_of,tournament,winner_id,loser_id,tournament_id
Zemlja G.,Russell M.,1st Round,Completed,5,Wimbledon,653,771,169
Kubot L.,Darcis S.,2nd Round,Walkover,5,Wimbledon,324,183,169
Brown D.,Hewitt L.,2nd Round,Completed,5,Wimbledon,72,379,169
Mannarino A.,Isner J.,2nd Round,Retired,5,Wimbledon,373,399,169
Troicki V.,Kuznetsov An.,2nd Round,Completed,5,Wimbledon,594,493,169
Janowicz J.,Stepanek R.,2nd Round,Retired,5,Wimbledon,269,863,169
Almagro N.,Rufin G.,2nd Round,Completed,5,Wimbledon,6,769,169
Youzhny M.,Pospisil V.,2nd Round,Completed,5,Wimbledon,648,712,169
Verdasco F.,Benneteau J.,2nd Round,Completed,5,Wimbledon,619,81,169
Paire B.,Robert S.,2nd Round,Completed,5,Wimbledon,455,750,169
Gulbis E.,Tsonga J.W.,2nd Round,Retired,5,Wimbledon,234,907,169
Melzer J.,Reister J.,2nd Round,Completed,5,Wimbledon,396,738,169
Robredo T.,Mahut N.,2nd Round,Completed,5,Wimbledon,499,549,169
Murray A.,Lu Y.H.,2nd Round,Completed,5,Wimbledon,425,540,169
Monaco J.,Ram R.,2nd Round,Completed,5,Wimbledon,410,727,169
Stakhovsky S.,Federer R.,2nd Round,Completed,5,Wimbledon,568,271,169
De Schepper K.,Cilic M.,2nd Round,Walkover,5,Wimbledon,126,158,169
Seppi A.,Llodra M.,2nd Round,Retired,5,Wimbledon,538,529,169
Anderson K.,Przysiezny M.,2nd Round,Completed,5,Wimbledon,12,717,169
Tomic B.,Blake J.,2nd Round,Completed,5,Wimbledon,590,94,169
Berdych T.,Brands D.,2nd Round,Completed,5,Wimbledon,49,115,169
Del Potro J.M.,Levine J.,2nd Round,Completed,5,Wimbledon,132,519,169
Nishikori K.,Mayer L.,2nd Round,Completed,5,Wimbledon,437,572,169
Gasquet R.,Soeda G.,2nd Round,Completed,5,Wimbledon,200,849,169
Sijsling I.,Raonic M.,2nd Round,Completed,5,Wimbledon,545,733,169
Dodig I.,Kudla D.,2nd Round,Completed,5,Wimbledon,149,482,169
Lopez F.,Mathieu P.H.,2nd Round,Retired,5,Wimbledon,358,568,169
Djokovic N.,Reynolds B.,2nd Round,Completed,5,Wimbledon,147,742,169
Zemlja G.,Dimitrov G.,2nd Round,Completed,5,Wimbledon,653,218,169
Chardy J.,Struff J.L.,2nd Round,Completed,5,Wimbledon,93,868,169
Ferrer D.,Bautista R.,2nd Round,Completed,5,Wimbledon,182,68,169
Dolgopolov O.,Giraldo S.,2nd Round,Completed,5,Wimbledon,150,314,169
Haas T.,Wang J.,2nd Round,Completed,5,Wimbledon,237,957,169
Melzer J.,Stakhovsky S.,3rd Round,Completed,5,Wimbledon,396,857,169
Janowicz J.,Almagro N.,3rd Round,Completed,5,Wimbledon,269,15,169
Mannarino A.,Brown D.,3rd Round,Completed,5,Wimbledon,373,120,169
Murray A.,Robredo T.,3rd Round,Completed,5,Wimbledon,425,751,169
Kubot L.,Paire B.,3rd Round,Completed,5,Wimbledon,324,685,169
De Schepper K.,Monaco J.,3rd Round,Completed,5,Wimbledon,126,611,169
Seppi A.,Nishikori K.,3rd Round,Completed,5,Wimbledon,538,660,169
Youzhny M.,Troicki V.,3rd Round,Completed,5,Wimbledon,648,899,169
Verdasco F.,Gulbis E.,3rd Round,Completed,5,Wimbledon,619,350,169
Tomic B.,Gasquet R.,3rd Round,Completed,5,Wimbledon,590,301,169
Berdych T.,Anderson K.,3rd Round,Completed,5,Wimbledon,49,23,169
Dodig I.,Sijsling I.,3rd Round,Retired,5,Wimbledon,149,821,169
Del Potro J.M.,Zemlja G.,3rd Round,Completed,5,Wimbledon,132,994,169
Haas T.,Lopez F.,3rd Round,Completed,5,Wimbledon,237,533,169
Ferrer D.,Dolgopolov O.,3rd Round,Completed,5,Wimbledon,182,225,169
Djokovic N.,Chardy J.,3rd Round,Completed,3,Wimbledon,147,151,169
Janowicz J.,Melzer J.,4th Round,Completed,5,Wimbledon,269,587,169
Kubot L.,Mannarino A.,4th Round,Completed,5,Wimbledon,324,553,169
Ferrer D.,Dodig I.,4th Round,Completed,5,Wimbledon,182,223,169
Verdasco F.,De Schepper K.,4th Round,Completed,5,Wimbledon,619,195,169
Del Potro J.M.,Seppi A.,4th Round,Completed,5,Wimbledon,132,809,169
Murray A.,Youzhny M.,4th Round,Completed,5,Wimbledon,425,982,169
Berdych T.,Tomic B.,4th Round,Completed,5,Wimbledon,49,891,169
Djokovic N.,Haas T.,4th Round,Completed,5,Wimbledon,147,353,169
Djokovic N.,Berdych T.,Quarterfinals,Completed,5,Wimbledon,147,83,169
Del Potro J.M.,Ferrer D.,Quarterfinals,Completed,5,Wimbledon,132,274,169
Murray A.,Verdasco F.,Quarterfinals,Completed,5,Wimbledon,425,940,169
Janowicz J.,Kubot L.,Quarterfinals,Completed,5,Wimbledon,269,481,169
Djokovic N.,Del Potro J.M.,Semifinals,Completed,5,Wimbledon,147,203,169
Murray A.,Janowicz J.,Semifinals,Completed,5,Wimbledon,425,405,169
Murray A.,Djokovic N.,The Final,Completed,5,Wimbledon,425,221,169
Dimitrov G.,Ymer E.,1st Round,Completed,3,SkiStar Swedish Open,145,979,145
Alund M.,Eriksson M.,1st Round,Completed,3,SkiStar Swedish Open,8,255,145
Berlocq C.,Zeballos H.,1st Round,Completed,3,SkiStar Swedish Open,51,992,145
Garcia-Lopez G.,Hajek J.,1st Round,Completed,3,SkiStar Swedish Open,198,357,145
Struff J.L.,Stakhovsky S.,1st Round,Completed,3,SkiStar Swedish Open,576,857,145
Volandri F.,Zopp J.,1st Round,Completed,3,SkiStar Swedish Open,625,1004,145
Kavcic B.,Copil M.,1st Round,Completed,3,SkiStar Swedish Open,288,166,145
Ramos A.,Reister J.,1st Round,Completed,3,SkiStar Swedish Open,486,738,145
Troicki V.,Souza J.,1st Round,Completed,3,SkiStar Swedish Open,594,854,145
Laaksonen H.,Veic A.,1st Round,Completed,3,SkiStar Swedish Open,337,935,145
De Bakker T.,Schwartzman D.,1st Round,Completed,3,SkiStar Swedish Open,121,806,145
Verdasco F.,Vinciguerra A.,1st Round,Completed,3,SkiStar Swedish Open,619,946,145
Berlocq C.,Kavcic B.,2nd Round,Completed,3,SkiStar Swedish Open,51,432,145
Dimitrov G.,Volandri F.,2nd Round,Completed,3,SkiStar Swedish Open,145,950,145
Ramos A.,Robredo T.,2nd Round,Completed,3,SkiStar Swedish Open,486,751,145
Monaco J.,Laaksonen H.,2nd Round,Completed,3,SkiStar Swedish Open,410,498,145
Verdasco F.,Struff J.L.,2nd Round,Completed,3,SkiStar Swedish Open,619,868,145
Berdych T.,Alund M.,2nd Round,Completed,3,SkiStar Swedish Open,49,18,145
Almagro N.,Garcia-Lopez G.,2nd Round,Completed,3,SkiStar Swedish Open,6,298,145
De Bakker T.,Troicki V.,2nd Round,Completed,3,SkiStar Swedish Open,121,899,145
Dimitrov G.,Monaco J.,Quarterfinals,Completed,3,SkiStar Swedish Open,145,611,145
Verdasco F.,Almagro N.,Quarterfinals,Completed,3,SkiStar Swedish Open,619,15,145
Berlocq C.,Ramos A.,Quarterfinals,Completed,3,SkiStar Swedish Open,51,731,145
De Bakker T.,Berdych T.,Quarterfinals,Completed,3,SkiStar Swedish Open,121,83,145
Verdasco F.,Dimitrov G.,Semifinals,Completed,3,SkiStar Swedish Open,619,218,145
Berlocq C.,De Bakker T.,Semifinals,Completed,3,SkiStar Swedish Open,51,188,145
Berlocq C.,Verdasco F.,The Final,Completed,3,SkiStar Swedish Open,51,940,145
Przysiezny M.,Kozlov S.,1st Round,Completed,3,Hall of Fame Championships,476,473,74
Isner J.,Harrison R.,1st Round,Completed,3,Hall of Fame Championships,265,369,74
Mannarino A.,Blake J.,1st Round,Completed,3,Hall of Fame Championships,373,94,74
Sugita Y.,Levine J.,1st Round,Completed,3,Hall of Fame Championships,577,519,74
Pospisil V.,Kudla D.,1st Round,Completed,3,Hall of Fame Championships,473,482,74
Sock J.,Matosevic M.,1st Round,Retired,3,Hall of Fame Championships,557,569,74
Sijsling I.,Viola M.,1st Round,Completed,3,Hall of Fame Championships,545,947,74
Amritraj P.,Cipolla F.,1st Round,Completed,3,Hall of Fame Championships,10,160,74
Smyczek T.,Querrey S.,1st Round,Completed,3,Hall of Fame Championships,556,720,74
Karlovic I.,Roger-Vasselin E.,1st Round,Completed,3,Hall of Fame Championships,287,759,74
Hernych J.,Pavic A.,1st Round,Completed,3,Hall of Fame Championships,253,692,74
Hewitt L.,Ebden M.,1st Round,Completed,3,Hall of Fame Championships,254,242,74
Ram R.,Bossel A.,1st Round,Completed,3,Hall of Fame Championships,483,109,74
Russell M.,Marchenko I.,1st Round,Completed,3,Hall of Fame Championships,515,556,74
Kuznetsov Al.,De Schepper K.,1st Round,Completed,3,Hall of Fame Championships,333,195,74
Mahut N.,Williams R.,1st Round,Completed,3,Hall of Fame Championships,369,968,74
Sijsling I.,Sugita Y.,2nd Round,Completed,3,Hall of Fame Championships,545,870,74
Karlovic I.,Pospisil V.,2nd Round,Completed,3,Hall of Fame Championships,287,712,74
Hernych J.,Sock J.,2nd Round,Completed,3,Hall of Fame Championships,253,846,74
Russell M.,Kuznetsov Al.,2nd Round,Completed,3,Hall of Fame Championships,515,492,74
Przysiezny M.,Ram R.,2nd Round,Completed,3,Hall of Fame Championships,476,727,74
Hewitt L.,Amritraj P.,2nd Round,Completed,3,Hall of Fame Championships,254,20,74
Isner J.,Mannarino A.,2nd Round,Completed,3,Hall of Fame Championships,265,553,74
Mahut N.,Smyczek T.,2nd Round,Completed,3,Hall of Fame Championships,369,844,74
Russell M.,Sijsling I.,Quarterfinals,Completed,3,Hall of Fame Championships,515,821,74
Mahut N.,Przysiezny M.,Quarterfinals,Completed,3,Hall of Fame Championships,369,717,74
Isner J.,Karlovic I.,Quarterfinals,Completed,3,Hall of Fame Championships,265,430,74
Hewitt L.,Hernych J.,Quarterfinals,Completed,3,Hall of Fame Championships,254,378,74
Hewitt L.,Isner J.,Semifinals,Completed,3,Hall of Fame Championships,254,399,74
Mahut N.,Russell M.,Semifinals,Completed,3,Hall of Fame Championships,369,771,74
Mahut N.,Hewitt L.,The Final,Completed,3,Hall of Fame Championships,369,379,74
Berrer M.,Gimeno-Traver D.,1st Round,Completed,3,Mercedes Cup,52,312,98
Bautista R.,Kamke T.,1st Round,Completed,3,Mercedes Cup,39,427,98
Klizan M.,Montanes A.,1st Round,Completed,3,Mercedes Cup,302,613,98
Davydenko N.,Munoz-De La Nava D.,1st Round,Completed,3,Mercedes Cup,119,632,98
Hanescu V.,Tursunov D.,1st Round,Completed,3,Mercedes Cup,242,909,98
Bellucci T.,Rosol L.,1st Round,Completed,3,Mercedes Cup,44,765,98
Monfils G.,Mathieu P.H.,1st Round,Completed,3,Mercedes Cup,411,568,98
Mayer L.,Andujar P.,1st Round,Completed,3,Mercedes Cup,387,29,98
Mayer F.,Beck A.,1st Round,Completed,3,Mercedes Cup,386,69,98
Langer N.,Kern R.,1st Round,Completed,3,Mercedes Cup,342,435,98
Fognini F.,Ward A.,1st Round,Completed,3,Mercedes Cup,187,959,98
Gulbis E.,Granollers M.,1st Round,Completed,3,Mercedes Cup,234,335,98
Bautista R.,Klizan M.,2nd Round,Completed,3,Mercedes Cup,39,454,98
Berrer M.,Chardy J.,2nd Round,Completed,3,Mercedes Cup,52,151,98
Kohlschreiber P.,Langer N.,2nd Round,Completed,3,Mercedes Cup,306,505,98
Monfils G.,Mayer F.,2nd Round,Completed,3,Mercedes Cup,411,571,98
Hanescu V.,Bellucci T.,2nd Round,Completed,3,Mercedes Cup,242,77,98
Paire B.,Davydenko N.,2nd Round,Completed,3,Mercedes Cup,455,186,98
Haas T.,Gulbis E.,2nd Round,Completed,3,Mercedes Cup,237,350,98
Fognini F.,Mayer L.,2nd Round,Completed,3,Mercedes Cup,187,572,98
Bautista R.,Berrer M.,Quarterfinals,Retired,3,Mercedes Cup,39,86,98
Hanescu V.,Paire B.,Quarterfinals,Completed,3,Mercedes Cup,242,685,98
Fognini F.,Haas T.,Quarterfinals,Completed,3,Mercedes Cup,187,353,98
Kohlschreiber P.,Monfils G.,Quarterfinals,Completed,3,Mercedes Cup,306,612,98
Fognini F.,Bautista R.,Semifinals,Completed,3,Mercedes Cup,187,68,98
Kohlschreiber P.,Hanescu V.,Semifinals,Completed,3,Mercedes Cup,306,363,98
Fognini F.,Kohlschreiber P.,The Final,Completed,3,Mercedes Cup,187,460,98
Ebden M.,Wang J.,1st Round,Completed,3,Claro Open Colombia,162,957,42
Viola M.,Marchenko I.,1st Round,Completed,3,Claro Open Colombia,623,556,42
Mannarino A.,Gonzalez A.,1st Round,Completed,3,Claro Open Colombia,373,328,42
Giraldo S.,Salamanca C.,1st Round,Completed,3,Claro Open Colombia,210,785,42
Estrella Burgos V.,Arguello F.,1st Round,Completed,3,Claro Open Colombia,172,35,42
Bemelmans R.,Barrientos N.,1st Round,Completed,3,Claro Open Colombia,45,59,42
Guccione C.,Korolev E.,1st Round,Retired,3,Claro Open Colombia,232,468,42
Karlovic I.,Londero J.I.,1st Round,Completed,3,Claro Open Colombia,287,532,42
Gomez E.,Struvay E.,1st Round,Completed,3,Claro Open Colombia,218,869,42
Falla A.,Malisse X.,1st Round,Completed,3,Claro Open Colombia,178,551,42
Pospisil V.,Przysiezny M.,1st Round,Completed,3,Claro Open Colombia,473,717,42
Duckworth J.,Bedene A.,1st Round,Completed,3,Claro Open Colombia,156,72,42
Karlovic I.,Sijsling I.,2nd Round,Completed,3,Claro Open Colombia,287,821,42
Giraldo S.,Guccione C.,2nd Round,Completed,3,Claro Open Colombia,210,348,42
Anderson K.,Gomez E.,2nd Round,Completed,3,Claro Open Colombia,12,324,42
Mannarino A.,Estrella Burgos V.,2nd Round,Completed,3,Claro Open Colombia,373,260,42
Viola M.,Roger-Vasselin E.,2nd Round,Completed,3,Claro Open Colombia,623,759,42
Pospisil V.,Duckworth J.,2nd Round,Completed,3,Claro Open Colombia,473,234,42
Tipsarevic J.,Bemelmans R.,2nd Round,Completed,3,Claro Open Colombia,589,79,42
Falla A.,Ebden M.,2nd Round,Completed,3,Claro Open Colombia,178,242,42
Karlovic I.,Mannarino A.,Quarterfinals,Completed,3,Claro Open Colombia,287,553,42
Anderson K.,Giraldo S.,Quarterfinals,Completed,3,Claro Open Colombia,12,314,42
Pospisil V.,Viola M.,Quarterfinals,Completed,3,Claro Open Colombia,473,947,42
Falla A.,Tipsarevic J.,Quarterfinals,Completed,3,Claro Open Colombia,178,888,42
Karlovic I.,Anderson K.,Semifinals,Completed,3,Claro Open Colombia,287,23,42
Falla A.,Pospisil V.,Semifinals,Completed,3,Claro Open Colombia,178,712,42
Karlovic I.,Falla A.,The Final,Completed,3,Claro Open Colombia,287,268,42
Montanes A.,Mathieu P.H.,1st Round,Completed,3,German Open Tennis Championships,412,568,68
Hajek J.,Kubot L.,1st Round,Completed,3,German Open Tennis Championships,240,481,68
Brands D.,Lorenzi P.,1st Round,Completed,3,German Open Tennis Championships,69,538,68
Tursunov D.,Andujar P.,1st Round,Completed,3,German Open Tennis Championships,599,29,68
Bautista R.,Zverev A.,1st Round,Completed,3,German Open Tennis Championships,39,1007,68
Kamke T.,Rosol L.,1st Round,Completed,3,German Open Tennis Championships,284,765,68
Mayer F.,Davydenko N.,1st Round,Completed,3,German Open Tennis Championships,386,186,68
Delbonis F.,Reister J.,1st Round,Completed,3,German Open Tennis Championships,133,738,68
Garcia-Lopez G.,Gimeno-Traver D.,1st Round,Completed,3,German Open Tennis Championships,198,312,68
Haase R.,Schwartzman D.,1st Round,Completed,3,German Open Tennis Championships,238,806,68
Kavcic B.,Hanescu V.,1st Round,Completed,3,German Open Tennis Championships,288,363,68
Granollers M.,Bellucci T.,1st Round,Completed,3,German Open Tennis Championships,224,77,68
Struff J.L.,Mayer L.,1st Round,Completed,3,German Open Tennis Championships,576,572,68
Ramos A.,Zeballos H.,1st Round,Completed,3,German Open Tennis Championships,486,992,68
Berlocq C.,Bachinger M.,1st Round,Completed,3,German Open Tennis Championships,51,45,68
Monfils G.,Golubev A.,1st Round,Completed,3,German Open Tennis Championships,411,321,68
Paire B.,Montanes A.,2nd Round,Completed,3,German Open Tennis Championships,455,613,68
Almagro N.,Kamke T.,2nd Round,Completed,3,German Open Tennis Championships,6,427,68
Tursunov D.,Chardy J.,2nd Round,Completed,3,German Open Tennis Championships,599,151,68
Mayer F.,Dolgopolov O.,2nd Round,Completed,3,German Open Tennis Championships,386,225,68
Delbonis F.,Robredo T.,2nd Round,Completed,3,German Open Tennis Championships,133,751,68
Granollers M.,Seppi A.,2nd Round,Completed,3,German Open Tennis Championships,224,809,68
Monaco J.,Monfils G.,2nd Round,Completed,3,German Open Tennis Championships,410,612,68
Lopez F.,Struff J.L.,2nd Round,Completed,3,German Open Tennis Championships,358,868,68
Garcia-Lopez G.,Youzhny M.,2nd Round,Completed,3,German Open Tennis Championships,198,982,68
Berlocq C.,Klizan M.,2nd Round,Completed,3,German Open Tennis Championships,51,454,68
Haas T.,Kavcic B.,2nd Round,Completed,3,German Open Tennis Championships,237,432,68
Fognini F.,Ramos A.,2nd Round,Completed,3,German Open Tennis Championships,187,731,68
Hajek J.,Gulbis E.,2nd Round,Completed,3,German Open Tennis Championships,240,350,68
Federer R.,Brands D.,2nd Round,Completed,3,German Open Tennis Championships,180,115,68
Verdasco F.,Bautista R.,2nd Round,Completed,3,German Open Tennis Championships,619,68,68
Janowicz J.,Haase R.,2nd Round,Completed,3,German Open Tennis Championships,269,354,68
Monaco J.,Paire B.,3rd Round,Completed,3,German Open Tennis Championships,410,685,68
Fognini F.,Granollers M.,3rd Round,Completed,3,German Open Tennis Championships,187,335,68
Almagro N.,Garcia-Lopez G.,3rd Round,Completed,3,German Open Tennis Championships,6,298,68
Verdasco F.,Janowicz J.,3rd Round,Retired,3,German Open Tennis Championships,619,405,68
Haas T.,Berlocq C.,3rd Round,Completed,3,German Open Tennis Championships,237,85,68
Delbonis F.,Tursunov D.,3rd Round,Completed,3,German Open Tennis Championships,133,909,68
Federer R.,Hajek J.,3rd Round,Completed,3,German Open Tennis Championships,180,357,68
Mayer F.,Lopez F.,3rd Round,Completed,3,German Open Tennis Championships,386,533,68
Almagro N.,Monaco J.,Quarterfinals,Completed,3,German Open Tennis Championships,6,611,68
Delbonis F.,Verdasco F.,Quarterfinals,Completed,3,German Open Tennis Championships,133,940,68
Fognini F.,Haas T.,Quarterfinals,Completed,3,German Open Tennis Championships,187,353,68
Federer R.,Mayer F.,Quarterfinals,Completed,3,German Open Tennis Championships,180,571,68
Fognini F.,Almagro N.,Semifinals,Completed,3,German Open Tennis Championships,187,15,68
Delbonis F.,Federer R.,Semifinals,Completed,3,German Open Tennis Championships,133,271,68
Fognini F.,Delbonis F.,The Final,Completed,3,German Open Tennis Championships,187,204,68
Harrison R.,Matosevic M.,1st Round,Completed,3,BB&T Atlanta Open,247,569,23
Williams R.,Kudla D.,1st Round,Completed,3,BB&T Atlanta Open,637,482,23
Berankis R.,Zverev M.,1st Round,Completed,3,BB&T Atlanta Open,48,1008,23
Lu Y.H.,King K.,1st Round,Completed,3,BB&T Atlanta Open,363,445,23
Hewitt L.,Roger-Vasselin E.,1st Round,Completed,3,BB&T Atlanta Open,254,759,23
Donskoy E.,Ram R.,1st Round,Completed,3,BB&T Atlanta Open,154,727,23
Giraldo S.,Sock J.,1st Round,Completed,3,BB&T Atlanta Open,210,846,23
Istomin D.,Lacko L.,1st Round,Completed,3,BB&T Atlanta Open,266,499,23
Ebden M.,Karlovic I.,1st Round,Retired,3,BB&T Atlanta Open,162,430,23
Harrison C.,Falla A.,1st Round,Completed,3,BB&T Atlanta Open,246,268,23
Blake J.,Smyczek T.,1st Round,Completed,3,BB&T Atlanta Open,56,844,23
Russell M.,Fish M.,1st Round,Completed,3,BB&T Atlanta Open,515,279,23
Hewitt L.,Williams R.,2nd Round,Completed,3,BB&T Atlanta Open,254,968,23
Dodig I.,Berankis R.,2nd Round,Completed,3,BB&T Atlanta Open,149,82,23
Harrison R.,Sijsling I.,2nd Round,Completed,3,BB&T Atlanta Open,247,821,23
Istomin D.,Lu Y.H.,2nd Round,Completed,3,BB&T Atlanta Open,266,540,23
Blake J.,Donskoy E.,2nd Round,Completed,3,BB&T Atlanta Open,56,230,23
Giraldo S.,Russell M.,2nd Round,Retired,3,BB&T Atlanta Open,210,771,23
Isner J.,Harrison C.,2nd Round,Completed,3,BB&T Atlanta Open,265,368,23
Anderson K.,Ebden M.,2nd Round,Completed,3,BB&T Atlanta Open,12,242,23
Hewitt L.,Dodig I.,Quarterfinals,Completed,3,BB&T Atlanta Open,254,223,23
Isner J.,Blake J.,Quarterfinals,Completed,3,BB&T Atlanta Open,265,94,23
Harrison R.,Giraldo S.,Quarterfinals,Completed,3,BB&T Atlanta Open,247,314,23
Anderson K.,Istomin D.,Quarterfinals,Completed,3,BB&T Atlanta Open,12,400,23
Isner J.,Hewitt L.,Semifinals,Completed,3,BB&T Atlanta Open,265,379,23
Anderson K.,Harrison R.,Semifinals,Completed,3,BB&T Atlanta Open,12,369,23
Isner J.,Anderson K.,The Final,Completed,3,BB&T Atlanta Open,265,23,23
Kuznetsov An.,Stakhovsky S.,1st Round,Completed,3,Crédit Agricole Suisse Open Gstaad,334,857,48
Granollers M.,Rosol L.,1st Round,Completed,3,Crédit Agricole Suisse Open Gstaad,224,765,48
Youzhny M.,Mathieu P.H.,1st Round,Completed,3,Crédit Agricole Suisse Open Gstaad,648,568,48
Lopez F.,Hernych J.,1st Round,Completed,3,Crédit Agricole Suisse Open Gstaad,358,378,48
Gimeno-Traver D.,De Schepper K.,1st Round,Completed,3,Crédit Agricole Suisse Open Gstaad,208,195,48
Bautista R.,Laaksonen H.,1st Round,Completed,3,Crédit Agricole Suisse Open Gstaad,39,498,48
Andujar P.,Crivoi V.,1st Round,Completed,3,Crédit Agricole Suisse Open Gstaad,16,175,48
Garcia-Lopez G.,Ungur A.,1st Round,Completed,3,Crédit Agricole Suisse Open Gstaad,198,913,48
Delbonis F.,Bellucci T.,1st Round,Completed,3,Crédit Agricole Suisse Open Gstaad,133,77,48
